orderid,customerid,employeeid,employee,orderdate,orderyear,duedate,shippeddate,saleamount,productid,unitprice,quantity,percentdiscount
10978,MAISD,9,Anne Dodsworth,3/26/21,2021,4/23/21,4/23/21,184,40,18.4,10,0
10978,MAISD,9,Anne Dodsworth,3/26/21,2021,4/23/21,4/23/21,116.7,44,19.45,6,15
10979,ERNSH,8,Laura Callahan,3/26/21,2021,4/23/21,3/31/21,540,7,30,18,0
10979,ERNSH,8,Laura Callahan,3/26/21,2021,4/23/21,3/31/21,760,12,38,20,0
10979,ERNSH,8,Laura Callahan,3/26/21,2021,4/23/21,3/31/21,360,24,4.5,80,0
10979,ERNSH,8,Laura Callahan,3/26/21,2021,4/23/21,3/31/21,1317,27,43.9,30,0
10979,ERNSH,8,Laura Callahan,3/26/21,2021,4/23/21,3/31/21,300,31,12.5,24,0
10979,ERNSH,8,Laura Callahan,3/26/21,2021,4/23/21,3/31/21,1536.5,63,43.9,35,0
10980,FOLKO,4,Margaret Peacock,3/27/21,2021,5/8/21,4/17/21,310,75,7.75,40,20
10981,HANAR,1,Nancy Davolio,3/27/21,2021,4/24/21,4/2/21,15810,38,263.5,60,0
10982,BOTTM,2,Andrew Fuller,3/27/21,2021,4/24/21,4/8/21,600,7,30,20,0
10982,BOTTM,2,Andrew Fuller,3/27/21,2021,4/24/21,4/8/21,414,43,46,9,0
10983,SAVEA,2,Andrew Fuller,3/27/21,2021,4/24/21,4/6/21,504,13,6,84,15
10983,SAVEA,2,Andrew Fuller,3/27/21,2021,4/24/21,4/6/21,292.5,57,19.5,15,0
10984,SAVEA,1,Nancy Davolio,3/30/21,2021,4/27/21,4/3/21,959.75,16,17.45,55,0
10984,SAVEA,1,Nancy Davolio,3/30/21,2021,4/27/21,4/3/21,90,24,4.5,20,0
10984,SAVEA,1,Nancy Davolio,3/30/21,2021,4/27/21,4/3/21,760,36,19,40,0
10985,HUNGO,2,Andrew Fuller,3/30/21,2021,4/27/21,4/2/21,628.2,16,17.45,36,10
10985,HUNGO,2,Andrew Fuller,3/30/21,2021,4/27/21,4/2/21,500,18,62.5,8,10
10985,HUNGO,2,Andrew Fuller,3/30/21,2021,4/27/21,4/2/21,1120,32,32,35,10
10986,OCEAN,8,Laura Callahan,3/30/21,2021,4/27/21,4/21/21,630,11,21,30,0
10986,OCEAN,8,Laura Callahan,3/30/21,2021,4/27/21,4/21/21,1215,20,81,15,0
10986,OCEAN,8,Laura Callahan,3/30/21,2021,4/27/21,4/21/21,180,76,18,10,0
10986,OCEAN,8,Laura Callahan,3/30/21,2021,4/27/21,4/21/21,195,77,13,15,0
10987,EASTC,8,Laura Callahan,3/31/21,2021,4/28/21,4/6/21,1800,7,30,60,0
10987,EASTC,8,Laura Callahan,3/31/21,2021,4/28/21,4/6/21,276,43,46,6,0
10987,EASTC,8,Laura Callahan,3/31/21,2021,4/28/21,4/6/21,696,72,34.8,20,0
10988,RATTC,3,Janet Leverling,3/31/21,2021,4/28/21,4/10/21,1800,7,30,60,0
10988,RATTC,3,Janet Leverling,3/31/21,2021,4/28/21,4/10/21,1972,62,49.3,40,10
10989,QUEDE,2,Andrew Fuller,3/31/21,2021,4/28/21,4/2/21,1000,6,25,40,0
10989,QUEDE,2,Andrew Fuller,3/31/21,2021,4/28/21,4/2/21,315,11,21,15,0
10989,QUEDE,2,Andrew Fuller,3/31/21,2021,4/28/21,4/2/21,38.6,41,9.65,4,0
10990,ERNSH,2,Andrew Fuller,4/1/21,2021,5/13/21,4/7/21,650,21,10,65,0
10990,ERNSH,2,Andrew Fuller,4/1/21,2021,5/13/21,4/7/21,840,34,14,60,15
10990,ERNSH,2,Andrew Fuller,4/1/21,2021,5/13/21,4/7/21,1560,55,24,65,15
10990,ERNSH,2,Andrew Fuller,4/1/21,2021,5/13/21,4/7/21,1881,61,28.5,66,15
10991,QUICK,1,Nancy Davolio,4/1/21,2021,4/29/21,4/7/21,950,2,19,50,20
10991,QUICK,1,Nancy Davolio,4/1/21,2021,4/29/21,4/7/21,300,70,15,20,20
10991,QUICK,1,Nancy Davolio,4/1/21,2021,4/29/21,4/7/21,1620,76,18,90,20
10992,THEBI,1,Nancy Davolio,4/1/21,2021,4/29/21,4/3/21,69.6,72,34.8,2,0
10993,FOLKO,7,Robert King,4/1/21,2021,4/29/21,4/10/21,6189.5,29,123.79,50,25
10993,FOLKO,7,Robert King,4/1/21,2021,4/29/21,4/10/21,337.75,41,9.65,35,25
10994,VAFFE,2,Andrew Fuller,4/2/21,2021,4/16/21,4/9/21,990,59,55,18,5
10995,PERIC,1,Nancy Davolio,4/2/21,2021,4/30/21,4/6/21,1060,51,53,20,0
10995,PERIC,1,Nancy Davolio,4/2/21,2021,4/30/21,4/6/21,136,60,34,4,0
10996,QUICK,4,Margaret Peacock,4/2/21,2021,4/30/21,4/10/21,560,42,14,40,0
10997,LILAS,8,Laura Callahan,4/3/21,2021,5/15/21,4/13/21,1600,32,32,50,0
10997,LILAS,8,Laura Callahan,4/3/21,2021,5/15/21,4/13/21,240,46,12,20,25
10997,LILAS,8,Laura Callahan,4/3/21,2021,5/15/21,4/13/21,140,52,7,20,25
10998,WOLZA,8,Laura Callahan,4/3/21,2021,4/17/21,4/17/21,54,24,4.5,12,0
10998,WOLZA,8,Laura Callahan,4/3/21,2021,4/17/21,4/17/21,199.5,61,28.5,7,0
10998,WOLZA,8,Laura Callahan,4/3/21,2021,4/17/21,4/17/21,200,74,10,20,0
10998,WOLZA,8,Laura Callahan,4/3/21,2021,4/17/21,4/17/21,232.5,75,7.75,30,0
10999,OTTIK,6,Michael Suyama,4/3/21,2021,5/1/21,4/10/21,193,41,9.65,20,5
10999,OTTIK,6,Michael Suyama,4/3/21,2021,5/1/21,4/10/21,795,51,53,15,5
10999,OTTIK,6,Michael Suyama,4/3/21,2021,5/1/21,4/10/21,273,77,13,21,5
11000,RATTC,2,Andrew Fuller,4/6/21,2021,5/4/21,4/14/21,550,4,22,25,25
11000,RATTC,2,Andrew Fuller,4/6/21,2021,5/4/21,4/14/21,135,24,4.5,30,25
11000,RATTC,2,Andrew Fuller,4/6/21,2021,5/4/21,4/14/21,390,77,13,30,0
11001,FOLKO,2,Andrew Fuller,4/6/21,2021,5/4/21,4/14/21,1800,7,30,60,0
11001,FOLKO,2,Andrew Fuller,4/6/21,2021,5/4/21,4/14/21,525,22,21,25,0
11001,FOLKO,2,Andrew Fuller,4/6/21,2021,5/4/21,4/14/21,300,46,12,25,0
11001,FOLKO,2,Andrew Fuller,4/6/21,2021,5/4/21,4/14/21,144,55,24,6,0
11002,SAVEA,4,Margaret Peacock,4/6/21,2021,5/4/21,4/16/21,336,13,6,56,0
11002,SAVEA,4,Margaret Peacock,4/6/21,2021,5/4/21,4/16/21,270,35,18,15,15
11002,SAVEA,4,Margaret Peacock,4/6/21,2021,5/4/21,4/16/21,336,42,14,24,15
11002,SAVEA,4,Margaret Peacock,4/6/21,2021,5/4/21,4/16/21,960,55,24,40,0
11003,THECR,3,Janet Leverling,4/6/21,2021,5/4/21,4/8/21,72,1,18,4,0
11003,THECR,3,Janet Leverling,4/6/21,2021,5/4/21,4/8/21,184,40,18.4,10,0
11003,THECR,3,Janet Leverling,4/6/21,2021,5/4/21,4/8/21,70,52,7,10,0
11004,MAISD,3,Janet Leverling,4/7/21,2021,5/5/21,4/20/21,187.38,26,31.23,6,0
11004,MAISD,3,Janet Leverling,4/7/21,2021,5/5/21,4/20/21,108,76,18,6,0
11005,WILMK,2,Andrew Fuller,4/7/21,2021,5/5/21,4/10/21,36,1,18,2,0
11005,WILMK,2,Andrew Fuller,4/7/21,2021,5/5/21,4/10/21,550,59,55,10,0
11006,GREAL,3,Janet Leverling,4/7/21,2021,5/5/21,4/15/21,144,1,18,8,0
11006,GREAL,3,Janet Leverling,4/7/21,2021,5/5/21,4/15/21,247.58,29,123.79,2,25
11007,PRINI,8,Laura Callahan,4/8/21,2021,5/6/21,4/13/21,1200,8,40,30,0
11007,PRINI,8,Laura Callahan,4/8/21,2021,5/6/21,4/13/21,1237.9,29,123.79,10,0
11007,PRINI,8,Laura Callahan,4/8/21,2021,5/6/21,4/13/21,196,42,14,14,0
11008,ERNSH,7,Robert King,4/8/21,2021,5/6/21,NULL,3192,28,45.6,70,5
11008,ERNSH,7,Robert King,4/8/21,2021,5/6/21,NULL,1260,34,14,90,5
11008,ERNSH,7,Robert King,4/8/21,2021,5/6/21,NULL,451.5,71,21.5,21,0
11009,GODOS,2,Andrew Fuller,4/8/21,2021,5/6/21,4/10/21,54,24,4.5,12,0
11009,GODOS,2,Andrew Fuller,4/8/21,2021,5/6/21,4/10/21,342,36,19,18,25
11009,GODOS,2,Andrew Fuller,4/8/21,2021,5/6/21,4/10/21,306,60,34,9,0
11010,REGGC,2,Andrew Fuller,4/9/21,2021,5/7/21,4/21/21,600,7,30,20,0
11010,REGGC,2,Andrew Fuller,4/9/21,2021,5/7/21,4/21/21,45,24,4.5,10,0
11011,ALFKI,3,Janet Leverling,4/9/21,2021,5/7/21,4/13/21,530,58,13.25,40,5
11011,ALFKI,3,Janet Leverling,4/9/21,2021,5/7/21,4/13/21,430,71,21.5,20,0
11012,FRANK,1,Nancy Davolio,4/9/21,2021,4/23/21,4/17/21,460,19,9.2,50,5
11012,FRANK,1,Nancy Davolio,4/9/21,2021,4/23/21,4/17/21,1224,60,34,36,5
11012,FRANK,1,Nancy Davolio,4/9/21,2021,4/23/21,4/17/21,1290,71,21.5,60,5
11013,ROMEY,2,Andrew Fuller,4/9/21,2021,5/7/21,4/10/21,90,23,9,10,0
11013,ROMEY,2,Andrew Fuller,4/9/21,2021,5/7/21,4/10/21,56,42,14,4,0
11013,ROMEY,2,Andrew Fuller,4/9/21,2021,5/7/21,4/10/21,190,45,9.5,20,0
11013,ROMEY,2,Andrew Fuller,4/9/21,2021,5/7/21,4/10/21,25,68,12.5,2,0
11014,LINOD,2,Andrew Fuller,4/10/21,2021,5/8/21,4/15/21,270.2,41,9.65,28,10
11015,SANTG,2,Andrew Fuller,4/10/21,2021,4/24/21,4/20/21,388.35,30,25.89,15,0
11015,SANTG,2,Andrew Fuller,4/10/21,2021,4/24/21,4/20/21,234,77,13,18,0
11016,AROUT,9,Anne Dodsworth,4/10/21,2021,5/8/21,4/13/21,187.5,31,12.5,15,0
11016,AROUT,9,Anne Dodsworth,4/10/21,2021,5/8/21,4/13/21,304,36,19,16,0
11017,ERNSH,9,Anne Dodsworth,4/13/21,2021,5/11/21,4/20/21,250,3,10,25,0
11017,ERNSH,9,Anne Dodsworth,4/13/21,2021,5/11/21,4/20/21,6050,59,55,110,0
11017,ERNSH,9,Anne Dodsworth,4/13/21,2021,5/11/21,4/20/21,450,70,15,30,0
11018,LONEP,4,Margaret Peacock,4/13/21,2021,5/11/21,4/16/21,760,12,38,20,0
11018,LONEP,4,Margaret Peacock,4/13/21,2021,5/11/21,4/16/21,625,18,62.5,10,0
11018,LONEP,4,Margaret Peacock,4/13/21,2021,5/11/21,4/16/21,190,56,38,5,0
11019,RANCH,6,Michael Suyama,4/13/21,2021,5/11/21,NULL,36,46,12,3,0
11019,RANCH,6,Michael Suyama,4/13/21,2021,5/11/21,NULL,40,49,20,2,0
11020,OTTIK,2,Andrew Fuller,4/14/21,2021,5/12/21,4/16/21,744,10,31,24,15
11021,QUICK,3,Janet Leverling,4/14/21,2021,5/12/21,4/21/21,209,2,19,11,25
11021,QUICK,3,Janet Leverling,4/14/21,2021,5/12/21,4/21/21,1215,20,81,15,0
11021,QUICK,3,Janet Leverling,4/14/21,2021,5/12/21,4/21/21,1967.49,26,31.23,63,0
11021,QUICK,3,Janet Leverling,4/14/21,2021,5/12/21,4/21/21,2332,51,53,44,25
11021,QUICK,3,Janet Leverling,4/14/21,2021,5/12/21,4/21/21,1218,72,34.8,35,0
11022,HANAR,9,Anne Dodsworth,4/14/21,2021,5/12/21,5/4/21,322,19,9.2,35,0
11022,HANAR,9,Anne Dodsworth,4/14/21,2021,5/12/21,5/4/21,1080,69,36,30,0
11023,BSBEV,1,Nancy Davolio,4/14/21,2021,4/28/21,4/24/21,120,7,30,4,0
11023,BSBEV,1,Nancy Davolio,4/14/21,2021,4/28/21,4/24/21,1380,43,46,30,0
11024,EASTC,4,Margaret Peacock,4/15/21,2021,5/13/21,4/20/21,374.76,26,31.23,12,0
11024,EASTC,4,Margaret Peacock,4/15/21,2021,5/13/21,4/20/21,75,33,2.5,30,0
11024,EASTC,4,Margaret Peacock,4/15/21,2021,5/13/21,4/20/21,442.05,65,21.05,21,0
11024,EASTC,4,Margaret Peacock,4/15/21,2021,5/13/21,4/20/21,1075,71,21.5,50,0
11025,WARTH,6,Michael Suyama,4/15/21,2021,5/13/21,4/24/21,180,1,18,10,10
11025,WARTH,6,Michael Suyama,4/15/21,2021,5/13/21,4/24/21,120,13,6,20,10
11026,FRANS,4,Margaret Peacock,4/15/21,2021,5/13/21,4/28/21,500,18,62.5,8,0
11026,FRANS,4,Margaret Peacock,4/15/21,2021,5/13/21,4/28/21,530,51,53,10,0
11027,BOTTM,1,Nancy Davolio,4/16/21,2021,5/14/21,4/20/21,135,24,4.5,30,25
11027,BOTTM,1,Nancy Davolio,4/16/21,2021,5/14/21,4/20/21,1035.3,62,49.3,21,25
11028,KOENE,2,Andrew Fuller,4/16/21,2021,5/14/21,4/22/21,840,55,24,35,0
11028,KOENE,2,Andrew Fuller,4/16/21,2021,5/14/21,4/22/21,1320,59,55,24,0
11029,CHOPS,4,Margaret Peacock,4/16/21,2021,5/14/21,4/27/21,760,56,38,20,0
11029,CHOPS,4,Margaret Peacock,4/16/21,2021,5/14/21,4/27/21,526.8,63,43.9,12,0
11030,SAVEA,7,Robert King,4/17/21,2021,5/15/21,4/27/21,1900,2,19,100,25
11030,SAVEA,7,Robert King,4/17/21,2021,5/15/21,4/27/21,1494.5,5,21.35,70,0
11030,SAVEA,7,Robert King,4/17/21,2021,5/15/21,4/27/21,7427.4,29,123.79,60,25
11030,SAVEA,7,Robert King,4/17/21,2021,5/15/21,4/27/21,5500,59,55,100,25
11031,SAVEA,6,Michael Suyama,4/17/21,2021,5/15/21,4/24/21,810,1,18,45,0
11031,SAVEA,6,Michael Suyama,4/17/21,2021,5/15/21,4/24/21,480,13,6,80,0
11031,SAVEA,6,Michael Suyama,4/17/21,2021,5/15/21,4/24/21,94.5,24,4.5,21,0
11031,SAVEA,6,Michael Suyama,4/17/21,2021,5/15/21,4/24/21,665,64,33.25,20,0
11031,SAVEA,6,Michael Suyama,4/17/21,2021,5/15/21,4/24/21,344,71,21.5,16,0
11032,WHITC,2,Andrew Fuller,4/17/21,2021,5/15/21,4/23/21,665,36,19,35,0
11032,WHITC,2,Andrew Fuller,4/17/21,2021,5/15/21,4/23/21,6587.5,38,263.5,25,0
11032,WHITC,2,Andrew Fuller,4/17/21,2021,5/15/21,4/23/21,1650,59,55,30,0
11033,RICSU,7,Robert King,4/17/21,2021,5/15/21,4/23/21,2296,53,32.8,70,10
11033,RICSU,7,Robert King,4/17/21,2021,5/15/21,4/23/21,1296,69,36,36,10
11034,OLDWO,8,Laura Callahan,4/20/21,2021,6/1/21,4/27/21,150,21,10,15,10
11034,OLDWO,8,Laura Callahan,4/20/21,2021,6/1/21,4/27/21,233.4,44,19.45,12,0
11034,OLDWO,8,Laura Callahan,4/20/21,2021,6/1/21,4/27/21,171,61,28.5,6,0
11035,SUPRD,2,Andrew Fuller,4/20/21,2021,5/18/21,4/24/21,180,1,18,10,0
11035,SUPRD,2,Andrew Fuller,4/20/21,2021,5/18/21,4/24/21,1080,35,18,60,0
11035,SUPRD,2,Andrew Fuller,4/20/21,2021,5/18/21,4/24/21,420,42,14,30,0
11035,SUPRD,2,Andrew Fuller,4/20/21,2021,5/18/21,4/24/21,74.5,54,7.45,10,0
11036,DRACD,8,Laura Callahan,4/20/21,2021,5/18/21,4/22/21,42,13,6,7,0
11036,DRACD,8,Laura Callahan,4/20/21,2021,5/18/21,4/22/21,1650,59,55,30,0
11037,GODOS,7,Robert King,4/21/21,2021,5/19/21,4/27/21,60,70,15,4,0
11038,SUPRD,1,Nancy Davolio,4/21/21,2021,5/19/21,4/30/21,92,40,18.4,5,20
11038,SUPRD,1,Nancy Davolio,4/21/21,2021,5/19/21,4/30/21,14,52,7,2,0
11038,SUPRD,1,Nancy Davolio,4/21/21,2021,5/19/21,4/30/21,645,71,21.5,30,0
11039,LINOD,1,Nancy Davolio,4/21/21,2021,5/19/21,NULL,912,28,45.6,20,0
11039,LINOD,1,Nancy Davolio,4/21/21,2021,5/19/21,NULL,432,35,18,24,0
11039,LINOD,1,Nancy Davolio,4/21/21,2021,5/19/21,NULL,1200,49,20,60,0
11039,LINOD,1,Nancy Davolio,4/21/21,2021,5/19/21,NULL,546,57,19.5,28,0
11040,GREAL,4,Margaret Peacock,4/22/21,2021,5/20/21,NULL,200,21,10,20,0
11041,CHOPS,3,Janet Leverling,4/22/21,2021,5/20/21,4/28/21,570,2,19,30,20
11041,CHOPS,3,Janet Leverling,4/22/21,2021,5/20/21,4/28/21,1317,63,43.9,30,0
11042,COMMI,2,Andrew Fuller,4/22/21,2021,5/6/21,5/1/21,291.75,44,19.45,15,0
11042,COMMI,2,Andrew Fuller,4/22/21,2021,5/6/21,5/1/21,114,61,28.5,4,0
11043,SPECD,5,Steven Buchanan,4/22/21,2021,5/20/21,4/29/21,210,11,21,10,0
11044,WOLZA,4,Margaret Peacock,4/23/21,2021,5/21/21,5/1/21,591.6,62,49.3,12,0
11045,BOTTM,6,Michael Suyama,4/23/21,2021,5/21/21,NULL,37.5,33,2.5,15,0
11045,BOTTM,6,Michael Suyama,4/23/21,2021,5/21/21,NULL,1272,51,53,24,0
11046,WANDK,8,Laura Callahan,4/23/21,2021,5/21/21,4/24/21,760,12,38,20,5
11046,WANDK,8,Laura Callahan,4/23/21,2021,5/21/21,4/24/21,480,32,32,15,5
11046,WANDK,8,Laura Callahan,4/23/21,2021,5/21/21,4/24/21,324,35,18,18,5
11047,EASTC,7,Robert King,4/24/21,2021,5/22/21,5/1/21,450,1,18,25,25
11047,EASTC,7,Robert King,4/24/21,2021,5/22/21,5/1/21,640.5,5,21.35,30,25
11048,BOTTM,7,Robert King,4/24/21,2021,5/22/21,4/30/21,525,68,12.5,42,0
11049,GOURL,3,Janet Leverling,4/24/21,2021,5/22/21,5/4/21,190,2,19,10,20
11049,GOURL,3,Janet Leverling,4/24/21,2021,5/22/21,5/4/21,152,12,38,4,20
11050,FOLKO,8,Laura Callahan,4/27/21,2021,5/25/21,5/5/21,900,76,18,50,10
11051,LAMAI,7,Robert King,4/27/21,2021,5/25/21,NULL,45,24,4.5,10,20
11052,HANAR,3,Janet Leverling,4/27/21,2021,5/25/21,5/1/21,1380,43,46,30,20
11052,HANAR,3,Janet Leverling,4/27/21,2021,5/25/21,5/1/21,285,61,28.5,10,20
11053,PICCO,2,Andrew Fuller,4/27/21,2021,5/25/21,4/29/21,2187.5,18,62.5,35,20
11053,PICCO,2,Andrew Fuller,4/27/21,2021,5/25/21,4/29/21,640,32,32,20,0
11053,PICCO,2,Andrew Fuller,4/27/21,2021,5/25/21,4/29/21,831.25,64,33.25,25,20
11054,CACTU,8,Laura Callahan,4/28/21,2021,5/26/21,NULL,25,33,2.5,10,0
11054,CACTU,8,Laura Callahan,4/28/21,2021,5/26/21,NULL,280,67,14,20,0
11055,HILAA,7,Robert King,4/28/21,2021,5/26/21,5/5/21,67.5,24,4.5,15,0
11055,HILAA,7,Robert King,4/28/21,2021,5/26/21,5/5/21,210,25,14,15,0
11055,HILAA,7,Robert King,4/28/21,2021,5/26/21,5/5/21,1060,51,53,20,0
11055,HILAA,7,Robert King,4/28/21,2021,5/26/21,5/5/21,390,57,19.5,20,0
11056,EASTC,8,Laura Callahan,4/28/21,2021,5/12/21,5/1/21,1200,7,30,40,0
11056,EASTC,8,Laura Callahan,4/28/21,2021,5/12/21,5/1/21,840,55,24,35,0
11056,EASTC,8,Laura Callahan,4/28/21,2021,5/12/21,5/1/21,1700,60,34,50,0
11057,NORTS,3,Janet Leverling,4/29/21,2021,5/27/21,5/1/21,45,70,15,3,0
11058,BLAUS,9,Anne Dodsworth,4/29/21,2021,5/27/21,NULL,30,21,10,3,0
11058,BLAUS,9,Anne Dodsworth,4/29/21,2021,5/27/21,NULL,714,60,34,21,0
11058,BLAUS,9,Anne Dodsworth,4/29/21,2021,5/27/21,NULL,114,61,28.5,4,0
11059,RICAR,2,Andrew Fuller,4/29/21,2021,6/10/21,NULL,180,13,6,30,0
11059,RICAR,2,Andrew Fuller,4/29/21,2021,6/10/21,NULL,468,17,39,12,0
11059,RICAR,2,Andrew Fuller,4/29/21,2021,6/10/21,NULL,1190,60,34,35,0
11060,FRANS,2,Andrew Fuller,4/30/21,2021,5/28/21,5/4/21,136,60,34,4,0
11060,FRANS,2,Andrew Fuller,4/30/21,2021,5/28/21,5/4/21,130,77,13,10,0
11061,GREAL,4,Margaret Peacock,4/30/21,2021,6/11/21,NULL,510,60,34,15,0
11062,REGGC,4,Margaret Peacock,4/30/21,2021,5/28/21,NULL,328,53,32.8,10,20
11062,REGGC,4,Margaret Peacock,4/30/21,2021,5/28/21,NULL,180,70,15,12,20
11063,HUNGO,3,Janet Leverling,4/30/21,2021,5/28/21,5/6/21,420,34,14,30,0
11063,HUNGO,3,Janet Leverling,4/30/21,2021,5/28/21,5/6/21,736,40,18.4,40,10
11063,HUNGO,3,Janet Leverling,4/30/21,2021,5/28/21,5/6/21,289.5,41,9.65,30,10
11064,SAVEA,1,Nancy Davolio,5/1/21,2021,5/29/21,5/4/21,3003,17,39,77,10
11064,SAVEA,1,Nancy Davolio,5/1/21,2021,5/29/21,5/4/21,115.8,41,9.65,12,0
11064,SAVEA,1,Nancy Davolio,5/1/21,2021,5/29/21,5/4/21,820,53,32.8,25,10
11064,SAVEA,1,Nancy Davolio,5/1/21,2021,5/29/21,5/4/21,96,55,24,4,10
11064,SAVEA,1,Nancy Davolio,5/1/21,2021,5/29/21,5/4/21,687.5,68,12.5,55,0
11065,LILAS,8,Laura Callahan,5/1/21,2021,5/29/21,NULL,103.56,30,25.89,4,25
11065,LILAS,8,Laura Callahan,5/1/21,2021,5/29/21,NULL,149,54,7.45,20,25
11066,WHITC,7,Robert King,5/1/21,2021,5/29/21,5/4/21,52.35,16,17.45,3,0
11066,WHITC,7,Robert King,5/1/21,2021,5/29/21,5/4/21,386.4,19,9.2,42,0
11066,WHITC,7,Robert King,5/1/21,2021,5/29/21,5/4/21,490,34,14,35,0
11067,DRACD,1,Nancy Davolio,5/4/21,2021,5/18/21,5/6/21,86.85,41,9.65,9,0
11068,QUEEN,8,Laura Callahan,5/4/21,2021,6/1/21,NULL,364.8,28,45.6,8,15
11068,QUEEN,8,Laura Callahan,5/4/21,2021,6/1/21,NULL,1656,43,46,36,15
11068,QUEEN,8,Laura Callahan,5/4/21,2021,6/1/21,NULL,364,77,13,28,15
11069,TORTU,1,Nancy Davolio,5/4/21,2021,6/1/21,5/6/21,360,39,18,20,0
11070,LEHMS,2,Andrew Fuller,5/5/21,2021,6/2/21,NULL,720,1,18,40,15
11070,LEHMS,2,Andrew Fuller,5/5/21,2021,6/2/21,NULL,380,2,19,20,15
11070,LEHMS,2,Andrew Fuller,5/5/21,2021,6/2/21,NULL,523.5,16,17.45,30,15
11070,LEHMS,2,Andrew Fuller,5/5/21,2021,6/2/21,NULL,250,31,12.5,20,0
11071,LILAS,1,Nancy Davolio,5/5/21,2021,6/2/21,NULL,450,7,30,15,5
11071,LILAS,1,Nancy Davolio,5/5/21,2021,6/2/21,NULL,60,13,6,10,5
11072,ERNSH,4,Margaret Peacock,5/5/21,2021,6/2/21,NULL,152,2,19,8,0
11072,ERNSH,4,Margaret Peacock,5/5/21,2021,6/2/21,NULL,386,41,9.65,40,0
11072,ERNSH,4,Margaret Peacock,5/5/21,2021,6/2/21,NULL,357.5,50,16.25,22,0
11072,ERNSH,4,Margaret Peacock,5/5/21,2021,6/2/21,NULL,4322.5,64,33.25,130,0
11073,PERIC,2,Andrew Fuller,5/5/21,2021,6/2/21,NULL,210,11,21,10,0
11073,PERIC,2,Andrew Fuller,5/5/21,2021,6/2/21,NULL,90,24,4.5,20,0
11074,SIMOB,7,Robert King,5/6/21,2021,6/3/21,NULL,244.3,16,17.45,14,5
11075,RICSU,8,Laura Callahan,5/6/21,2021,6/3/21,NULL,190,2,19,10,15
11075,RICSU,8,Laura Callahan,5/6/21,2021,6/3/21,NULL,360,46,12,30,15
11075,RICSU,8,Laura Callahan,5/6/21,2021,6/3/21,NULL,36,76,18,2,15
11076,BONAP,4,Margaret Peacock,5/6/21,2021,6/3/21,NULL,500,6,25,20,25
11076,BONAP,4,Margaret Peacock,5/6/21,2021,6/3/21,NULL,465,14,23.25,20,25
11076,BONAP,4,Margaret Peacock,5/6/21,2021,6/3/21,NULL,92,19,9.2,10,25
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,456,2,19,24,20
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,40,3,10,4,0
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,22,4,22,1,0
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,25,6,25,1,2
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,30,7,30,1,5
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,80,8,40,2,10
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,31,10,31,1,0
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,76,12,38,2,5
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,24,13,6,4,0
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,23.25,14,23.25,1,3
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,34.9,16,17.45,2,3
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,81,20,81,1,4
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,18,23,9,2,0
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,32,32,32,1,0
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,36,39,18,2,5
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,28.95,41,9.65,3,0
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,36,46,12,3,2
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,14,52,7,2,0
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,48,55,24,2,0
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,68,60,34,2,6
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,66.5,64,33.25,2,3
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,17,66,17,1,0
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,30,73,15,2,1
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,31,75,7.75,4,0
11077,RATTC,1,Nancy Davolio,5/6/21,2021,6/3/21,NULL,26,77,13,2,0
